time,equipment_id,temperature,vibration,status
2025-07-08 19:19:51,PUMP_002,61.6,8.99,normal
2025-07-08 19:19:51,CONV_001,30.0,4.01,normal
2025-07-08 19:19:51,ROBOT_001,48.4,2.16,normal
2025-07-08 19:21:51,MOTOR_001,54.4,3.98,normal
2025-07-08 19:21:51,MOTOR_002,44.8,10.54,normal
2025-07-08 19:21:51,PUMP_001,52.7,7.95,normal
2025-07-08 19:21:51,PUMP_002,42.8,8.67,normal
2025-07-08 19:21:51,CONV_001,55.0,3.5,warning
2025-07-08 19:21:51,ROBOT_001,41.4,3.6,normal
2025-07-08 19:23:51,MOTOR_001,60.5,5.72,normal
2025-07-08 19:23:51,MOTOR_002,64.1,9.79,normal
2025-07-08 19:23:51,PUMP_001,58.1,17.15,warning
2025-07-08 19:23:51,PUMP_002,61.5,12.29,normal
2025-07-08 19:23:51,CONV_001,36.7,4.28,normal
2025-07-08 19:23:51,ROBOT_001,48.8,2.9,normal
2025-07-08 19:25:51,MOTOR_001,61.4,11.47,warning
2025-07-08 19:25:51,MOTOR_002,51.8,5.94,normal
2025-07-08 19:25:51,PUMP_001,55.4,11.41,normal
2025-07-08 19:25:51,PUMP_002,47.3,15.49,normal
2025-07-08 19:25:51,CONV_001,28.0,4.83,normal
2025-07-08 19:25:51,ROBOT_001,46.9,3.84,normal
2025-07-08 19:27:51,MOTOR_001,55.8,6.98,normal
2025-07-08 19:27:51,MOTOR_002,52.5,8.0,normal
2025-07-08 19:27:51,PUMP_001,58.2,8.61,normal
2025-07-08 19:27:51,PUMP_002,47.8,17.14,warning
2025-07-08 19:27:51,CONV_001,35.8,4.28,normal
2025-07-08 19:27:51,ROBOT_001,50.2,6.4,critical
2025-07-08 19:29:51,MOTOR_001,56.5,4.06,normal
2025-07-08 19:29:51,MOTOR_002,52.0,12.47,critical
2025-07-08 19:29:51,PUMP_001,48.1,9.98,normal
2025-07-08 19:29:51,PUMP_002,50.2,9.95,normal
2025-07-08 19:29:51,CONV_001,42.9,3.93,normal
2025-07-08 19:29:51,ROBOT_001,51.6,2.64,normal
2025-07-08 19:31:51,MOTOR_001,55.3,7.15,normal
2025-07-08 19:31:51,MOTOR_002,66.2,9.31,normal
2025-07-08 19:31:51,PUMP_001,48.0,5.51,normal
2025-07-08 19:31:51,PUMP_002,45.3,11.39,normal
2025-07-08 19:31:51,CONV_001,36.9,4.35,normal
2025-07-08 19:31:51,ROBOT_001,43.2,3.44,normal
2025-07-08 19:33:51,MOTOR_001,62.4,7.14,normal
2025-07-08 19:33:51,MOTOR_002,61.7,12.14,critical
2025-07-08 19:33:51,PUMP_001,50.0,14.4,normal
2025-07-08 19:33:51,PUMP_002,62.0,15.09,normal
2025-07-08 19:33:51,CONV_001,54.5,4.0,warning
2025-07-08 19:33:51,ROBOT_001,50.0,2.9,normal
2025-07-08 19:35:51,MOTOR_001,57.7,9.36,normal
2025-07-08 19:35:51,MOTOR_002,57.4,11.64,warning
2025-07-08 19:35:51,PUMP_001,63.0,10.04,normal
2025-07-08 19:35:51,PUMP_002,47.8,9.59,normal
2025-07-08 19:35:51,CONV_001,40.8,4.6,normal
2025-07-08 19:35:51,ROBOT_001,56.3,5.89,warning
2025-07-08 19:37:51,MOTOR_001,59.5,4.32,normal
2025-07-08 19:37:51,MOTOR_002,55.5,3.1,normal
2025-07-08 19:37:51,PUMP_001,63.5,7.92,warning
2025-07-08 19:37:51,PUMP_002,58.0,9.98,normal
2025-07-08 19:37:51,CONV_001,45.3,5.33,normal
2025-07-08 19:37:51,ROBOT_001,54.2,1.64,normal
2025-07-08 19:39:51,MOTOR_001,57.4,3.94,normal
2025-07-08 19:39:51,MOTOR_002,62.4,9.08,normal
2025-07-08 19:39:51,PUMP_001,58.1,13.15,normal
2025-07-08 19:39:51,PUMP_002,57.3,8.03,normal
2025-07-08 19:39:51,CONV_001,40.5,4.73,normal
2025-07-08 19:39:51,ROBOT_001,47.8,1.98,normal
2025-07-08 19:41:51,MOTOR_001,59.3,6.98,normal
2025-07-08 19:41:51,MOTOR_002,45.5,7.3,normal
2025-07-08 19:41:51,PUMP_001,58.9,6.81,normal
2025-07-08 19:41:51,PUMP_002,59.8,8.88,normal
2025-07-08 19:41:51,CONV_001,24.0,7.56,warning
2025-07-08 19:41:51,ROBOT_001,42.6,4.45,normal
2025-07-08 19:43:51,MOTOR_001,63.2,11.33,warning
2025-07-08 19:43:51,MOTOR_002,59.0,5.16,normal
2025-07-08 19:43:51,PUMP_001,51.7,19.47,critical
2025-07-08 19:43:51,PUMP_002,57.6,10.74,normal
2025-07-08 19:43:51,CONV_001,27.5,3.25,normal
2025-07-08 19:43:51,ROBOT_001,52.1,2.13,normal
2025-07-08 19:45:51,MOTOR_001,55.9,12.77,critical
2025-07-08 19:45:51,MOTOR_002,66.1,8.49,normal
2025-07-08 19:45:51,PUMP_001,57.9,15.7,normal
2025-07-08 19:45:51,PUMP_002,49.8,9.34,normal
2025-07-08 19:45:51,CONV_001,45.9,5.22,normal
2025-07-08 19:45:51,ROBOT_001,45.1,4.6,normal
2025-07-08 19:47:51,MOTOR_001,63.3,6.25,normal
2025-07-08 19:47:51,MOTOR_002,55.8,7.51,normal
2025-07-08 19:47:51,PUMP_001,52.2,20.87,critical
2025-07-08 19:47:51,PUMP_002,49.4,12.37,normal
2025-07-08 19:47:51,CONV_001,31.8,3.87,normal
2025-07-08 19:47:51,ROBOT_001,40.1,2.84,normal
2025-07-08 19:49:51,MOTOR_001,49.3,12.52,critical
2025-07-08 19:49:51,MOTOR_002,58.9,3.4,normal
2025-07-08 19:49:51,PUMP_001,49.1,18.2,critical
2025-07-08 19:49:51,PUMP_002,60.1,11.21,normal
2025-07-08 19:49:51,CONV_001,52.5,5.65,normal
2025-07-08 19:49:51,ROBOT_001,56.9,3.44,normal
2025-07-08 19:51:51,MOTOR_001,52.5,9.59,normal
2025-07-08 19:51:51,MOTOR_002,48.6,8.39,normal
2025-07-08 19:51:51,PUMP_001,44.6,16.7,warning
2025-07-08 19:51:51,PUMP_002,47.5,13.16,normal
2025-07-08 19:51:51,CONV_001,36.3,2.08,normal
2025-07-08 19:51:51,ROBOT_001,46.5,4.58,normal
2025-07-08 19:53:51,MOTOR_001,55.9,5.47,normal
2025-07-08 19:53:51,MOTOR_002,54.5,6.68,normal
2025-07-08 19:53:51,PUMP_001,47.1,12.19,normal
2025-07-08 19:53:51,PUMP_002,48.1,11.02,normal
2025-07-08 19:53:51,CONV_001,40.5,6.29,normal
2025-07-08 19:53:51,ROBOT_001,43.6,3.7,normal
2025-07-08 19:55:51,MOTOR_001,56.1,0.54,normal
2025-07-08 19:55:51,MOTOR_002,61.8,2.84,normal
2025-07-08 19:55:51,PUMP_001,57.7,6.5,normal
2025-07-08 19:55:51,PUMP_002,48.0,9.84,normal
2025-07-08 19:55:51,CONV_001,32.0,5.09,normal
2025-07-08 19:55:51,ROBOT_001,43.7,3.64,normal
2025-07-08 19:57:51,MOTOR_001,67.0,8.59,normal
2025-07-08 19:57:51,MOTOR_002,60.8,11.84,warning
2025-07-08 19:57:51,PUMP_001,54.5,15.84,normal
2025-07-08 19:57:51,PUMP_002,68.2,12.59,warning
2025-07-08 19:57:51,CONV_001,35.1,5.71,normal
2025-07-08 19:57:51,ROBOT_001,48.4,5.96,warning
2025-07-08 19:59:51,MOTOR_001,59.8,0.84,normal
2025-07-08 19:59:51,MOTOR_002,61.1,11.62,warning
2025-07-08 19:59:51,PUMP_001,60.8,2.51,normal
2025-07-08 19:59:51,PUMP_002,35.3,11.04,normal
2025-07-08 19:59:51,CONV_001,28.7,2.59,normal
2025-07-08 19:59:51,ROBOT_001,54.0,2.11,normal
2025-07-08 20:01:51,MOTOR_001,61.0,5.56,normal
2025-07-08 20:01:51,MOTOR_002,63.8,8.52,normal
2025-07-08 20:01:51,PUMP_001,50.5,13.5,normal
2025-07-08 20:01:51,PUMP_002,46.9,15.49,normal
2025-07-08 20:01:51,CONV_001,36.2,3.54,normal
2025-07-08 20:01:51,ROBOT_001,58.1,5.08,normal
2025-07-08 20:03:51,MOTOR_001,56.5,4.6,normal
2025-07-08 20:03:51,MOTOR_002,57.0,7.98,normal
2025-07-08 20:03:51,PUMP_001,47.5,9.89,normal
2025-07-08 20:03:51,PUMP_002,54.2,8.34,normal
2025-07-08 20:03:51,CONV_001,48.0,5.92,normal
2025-07-08 20:03:51,ROBOT_001,47.0,1.7,normal
2025-07-08 20:05:51,MOTOR_001,74.2,8.67,warning
2025-07-08 20:05:51,MOTOR_002,59.2,8.21,normal
2025-07-08 20:05:51,PUMP_001,52.2,5.42,normal
2025-07-08 20:05:51,PUMP_002,53.4,15.51,normal
2025-07-08 20:05:51,CONV_001,43.4,5.18,normal
2025-07-08 20:05:51,ROBOT_001,46.9,2.01,normal
2025-07-08 20:07:51,MOTOR_001,69.2,6.76,warning
2025-07-08 20:07:51,MOTOR_002,58.9,6.41,normal
2025-07-08 20:07:51,PUMP_001,48.2,14.95,normal
2025-07-08 20:07:51,PUMP_002,52.5,10.7,normal
2025-07-08 20:07:51,CONV_001,41.2,0.1,normal
2025-07-08 20:07:51,ROBOT_001,45.5,4.1,normal
2025-07-08 20:09:51,MOTOR_001,61.8,12.22,critical
2025-07-08 20:09:51,MOTOR_002,61.3,9.27,normal
2025-07-08 20:09:51,PUMP_001,58.1,15.57,normal
2025-07-08 20:09:51,PUMP_002,41.2,13.07,normal
2025-07-08 20:09:51,CONV_001,39.1,5.73,normal
2025-07-08 20:09:51,ROBOT_001,58.2,2.31,normal
2025-07-08 20:11:51,MOTOR_001,67.3,4.55,normal
2025-07-08 20:11:51,MOTOR_002,64.4,9.76,normal
2025-07-08 20:11:51,PUMP_001,49.9,6.17,normal
2025-07-08 20:11:51,PUMP_002,49.9,15.54,normal
2025-07-08 20:11:51,CONV_001,46.7,3.33,normal
2025-07-08 20:11:51,ROBOT_001,52.3,4.31,normal
2025-07-08 20:13:51,MOTOR_001,59.6,6.24,normal
2025-07-08 20:13:51,MOTOR_002,53.4,3.1,normal
2025-07-08 20:13:51,PUMP_001,51.1,10.52,normal
2025-07-08 20:13:51,PUMP_002,57.8,20.42,critical
2025-07-08 20:13:51,CONV_001,34.9,5.57,normal
2025-07-08 20:13:51,ROBOT_001,45.2,2.05,normal
2025-07-08 20:15:51,MOTOR_001,51.1,5.23,normal
2025-07-08 20:15:51,MOTOR_002,68.6,4.25,warning
2025-07-08 20:15:51,PUMP_001,50.7,11.8,normal
2025-07-08 20:15:51,PUMP_002,66.1,6.89,warning
2025-07-08 20:15:51,CONV_001,34.9,5.22,normal
2025-07-08 20:15:51,ROBOT_001,50.5,4.4,normal
2025-07-08 20:17:51,MOTOR_001,53.1,12.01,critical
2025-07-08 20:17:51,MOTOR_002,67.8,7.48,warning
2025-07-08 20:17:51,PUMP_001,38.3,12.12,normal
2025-07-08 20:17:51,PUMP_002,32.7,12.46,normal
2025-07-08 20:17:51,CONV_001,29.1,2.93,normal
2025-07-08 20:17:51,ROBOT_001,49.2,5.94,warning
2025-07-08 20:19:51,MOTOR_001,67.6,7.49,warning
2025-07-08 20:19:51,MOTOR_002,55.3,3.58,normal
2025-07-08 20:19:51,PUMP_001,61.6,11.73,normal
2025-07-08 20:19:51,PUMP_002,63.6,14.99,warning
2025-07-08 20:19:51,CONV_001,47.0,2.8,normal
2025-07-08 20:19:51,ROBOT_001,49.2,6.4,critical
2025-07-08 20:21:51,MOTOR_001,59.6,3.59,normal
2025-07-08 20:21:51,MOTOR_002,59.9,9.43,normal
2025-07-08 20:21:51,PUMP_001,56.7,11.56,normal
2025-07-08 20:21:51,PUMP_002,56.3,11.68,normal
2025-07-08 20:21:51,CONV_001,43.3,2.04,normal
2025-07-08 20:21:51,ROBOT_001,58.0,7.22,critical
2025-07-08 20:23:51,MOTOR_001,57.3,12.99,critical
2025-07-08 20:23:51,MOTOR_002,62.9,4.04,normal
2025-07-08 20:23:51,PUMP_001,52.6,16.2,normal
2025-07-08 20:23:51,PUMP_002,57.5,11.58,normal
2025-07-08 20:23:51,CONV_001,48.0,4.02,normal
2025-07-08 20:23:51,ROBOT_001,44.0,1.38,normal
2025-07-08 20:25:51,MOTOR_001,48.1,10.68,normal
2025-07-08 20:25:51,MOTOR_002,59.8,6.14,normal
2025-07-08 20:25:51,PUMP_001,48.3,3.76,normal
2025-07-08 20:25:51,PUMP_002,58.9,7.87,normal
2025-07-08 20:25:51,CONV_001,31.9,6.93,normal
2025-07-08 20:25:51,ROBOT_001,42.8,4.71,normal
2025-07-08 20:27:51,MOTOR_001,68.6,7.4,warning
2025-07-08 20:27:51,MOTOR_002,56.6,11.89,warning
2025-07-08 20:27:51,PUMP_001,57.6,13.11,normal
2025-07-08 20:27:51,PUMP_002,59.8,10.07,normal
2025-07-08 20:27:51,CONV_001,41.3,2.54,normal
2025-07-08 20:27:51,ROBOT_001,48.4,2.61,normal
2025-07-08 20:29:51,MOTOR_001,57.0,8.81,normal
2025-07-08 20:29:51,MOTOR_002,52.6,11.68,warning
2025-07-08 20:29:51,PUMP_001,52.1,12.21,normal
2025-07-08 20:29:51,PUMP_002,49.7,8.95,normal
2025-07-08 20:29:51,CONV_001,36.2,1.68,normal
2025-07-08 20:29:51,ROBOT_001,54.1,4.13,normal
2025-07-08 20:31:51,MOTOR_001,61.4,8.16,normal
2025-07-08 20:31:51,MOTOR_002,63.8,9.23,normal
2025-07-08 20:31:51,PUMP_001,57.9,10.51,normal
2025-07-08 20:31:51,PUMP_002,53.2,17.85,warning
2025-07-08 20:31:51,CONV_001,32.3,2.69,normal
2025-07-08 20:31:51,ROBOT_001,50.7,4.32,normal
2025-07-08 20:33:51,MOTOR_001,49.6,6.95,normal
2025-07-08 20:33:51,MOTOR_002,53.1,7.86,normal
2025-07-08 20:33:51,PUMP_001,53.7,7.72,normal
2025-07-08 20:33:51,PUMP_002,59.3,8.82,normal
2025-07-08 20:33:51,CONV_001,42.2,4.29,normal
2025-07-08 20:33:51,ROBOT_001,55.8,2.39,normal
2025-07-08 20:35:51,MOTOR_001,76.1,8.3,critical
2025-07-08 20:35:51,MOTOR_002,64.3,12.69,critical
2025-07-08 20:35:51,PUMP_001,63.2,12.71,warning
2025-07-08 20:35:51,PUMP_002,60.2,13.69,normal
2025-07-08 20:35:51,CONV_001,43.5,5.91,normal
2025-07-08 20:35:51,ROBOT_001,59.9,3.56,warning
2025-07-08 20:37:51,MOTOR_001,51.5,2.12,normal
2025-07-08 20:37:51,MOTOR_002,54.0,9.76,normal
2025-07-08 20:37:51,PUMP_001,55.3,15.65,normal
2025-07-08 20:37:51,PUMP_002,60.6,11.07,normal
2025-07-08 20:37:51,CONV_001,42.7,0.1,normal
2025-07-08 20:37:51,ROBOT_001,43.3,0.95,normal
2025-07-08 20:39:51,MOTOR_001,51.7,9.42,normal
2025-07-08 20:39:51,MOTOR_002,56.9,4.45,normal
2025-07-08 20:39:51,PUMP_001,56.5,15.4,normal
2025-07-08 20:39:51,PUMP_002,53.9,12.34,normal
2025-07-08 20:39:51,CONV_001,37.0,8.46,critical
2025-07-08 20:39:51,ROBOT_001,43.0,3.14,normal
2025-07-08 20:41:51,MOTOR_001,50.2,9.98,normal
2025-07-08 20:41:51,MOTOR_002,55.5,6.1,normal
2025-07-08 20:41:51,PUMP_001,48.4,14.58,normal
2025-07-08 20:41:51,PUMP_002,46.3,20.01,critical
2025-07-08 20:41:51,CONV_001,47.8,9.67,critical
2025-07-08 20:41:51,ROBOT_001,43.2,5.45,warning
2025-07-08 20:43:51,MOTOR_001,58.8,3.69,normal
2025-07-08 20:43:51,MOTOR_002,55.6,4.89,normal
2025-07-08 20:43:51,PUMP_001,54.9,6.15,normal
2025-07-08 20:43:51,PUMP_002,48.8,12.03,normal
2025-07-08 20:43:51,CONV_001,45.9,2.76,normal
2025-07-08 20:43:51,ROBOT_001,48.7,3.04,normal
2025-07-08 20:45:51,MOTOR_001,49.2,4.36,normal
2025-07-08 20:45:51,MOTOR_002,58.3,7.33,normal
2025-07-08 20:45:51,PUMP_001,49.1,14.94,normal
2025-07-08 20:45:51,PUMP_002,58.8,12.34,normal
2025-07-08 20:45:51,CONV_001,47.5,5.21,normal
2025-07-08 20:45:51,ROBOT_001,51.9,5.01,normal
2025-07-08 20:47:51,MOTOR_001,66.0,5.03,normal
2025-07-08 20:47:51,MOTOR_002,52.2,5.9,normal
2025-07-08 20:47:51,PUMP_001,45.5,16.55,warning
2025-07-08 20:47:51,PUMP_002,54.9,16.36,warning
2025-07-08 20:47:51,CONV_001,33.8,4.59,normal
2025-07-08 20:47:51,ROBOT_001,55.5,3.92,normal
2025-07-08 20:49:51,MOTOR_001,67.6,10.47,warning
2025-07-08 20:49:51,MOTOR_002,51.9,2.24,normal
2025-07-08 20:49:51,PUMP_001,61.3,15.39,normal
2025-07-08 20:49:51,PUMP_002,45.7,14.02,normal
2025-07-08 20:49:51,CONV_001,38.4,8.14,critical
2025-07-08 20:49:51,ROBOT_001,54.8,5.33,normal
2025-07-08 20:51:51,MOTOR_001,51.3,8.67,normal
2025-07-08 20:51:51,MOTOR_002,59.9,8.29,normal
2025-07-08 20:51:51,PUMP_001,51.6,11.99,normal
2025-07-08 20:51:51,PUMP_002,52.3,15.83,normal
2025-07-08 20:51:51,CONV_001,36.2,3.69,normal
2025-07-08 20:51:51,ROBOT_001,48.9,2.35,normal
2025-07-08 20:53:51,MOTOR_001,60.4,7.28,normal
2025-07-08 20:53:51,MOTOR_002,63.9,9.63,normal
2025-07-08 20:53:51,PUMP_001,56.4,20.62,critical
2025-07-08 20:53:51,PUMP_002,51.9,18.5,critical
2025-07-08 20:53:51,CONV_001,42.1,5.67,normal
2025-07-08 20:53:51,ROBOT_001,39.7,3.62,normal
2025-07-08 20:55:51,MOTOR_001,50.9,14.41,critical
2025-07-08 20:55:51,MOTOR_002,58.5,7.77,normal
2025-07-08 20:55:51,PUMP_001,63.2,13.96,warning
2025-07-08 20:55:51,PUMP_002,57.4,13.19,normal
2025-07-08 20:55:51,CONV_001,30.5,4.92,normal
2025-07-08 20:55:51,ROBOT_001,54.3,2.58,normal
2025-07-08 20:57:51,MOTOR_001,54.8,3.74,normal
2025-07-08 20:57:51,MOTOR_002,54.9,5.61,normal
2025-07-08 20:57:51,PUMP_001,53.2,13.4,normal
2025-07-08 20:57:51,PUMP_002,47.6,13.99,normal
2025-07-08 20:57:51,CONV_001,49.9,4.74,normal
2025-07-08 20:57:51,ROBOT_001,56.4,3.25,normal
2025-07-08 20:59:51,MOTOR_001,50.3,9.26,normal
2025-07-08 20:59:51,MOTOR_002,48.1,5.27,normal
2025-07-08 20:59:51,PUMP_001,56.1,8.72,normal
2025-07-08 20:59:51,PUMP_002,52.7,13.41,normal
2025-07-08 20:59:51,CONV_001,43.1,5.98,normal
2025-07-08 20:59:51,ROBOT_001,39.3,1.37,normal
2025-07-08 21:01:51,MOTOR_001,49.0,7.81,normal
2025-07-08 21:01:51,MOTOR_002,58.2,5.88,normal
2025-07-08 21:01:51,PUMP_001,47.4,10.46,normal
2025-07-08 21:01:51,PUMP_002,42.9,5.45,normal
2025-07-08 21:01:51,CONV_001,39.1,9.04,critical
2025-07-08 21:01:51,ROBOT_001,56.8,5.6,warning
2025-07-08 21:03:51,MOTOR_001,54.7,8.93,normal
2025-07-08 21:03:51,MOTOR_002,59.6,5.63,normal
2025-07-08 21:03:51,PUMP_001,57.0,13.49,normal
2025-07-08 21:03:51,PUMP_002,56.1,4.82,normal
2025-07-08 21:03:51,CONV_001,38.4,9.87,critical
2025-07-08 21:03:51,ROBOT_001,49.3,0.52,normal
2025-07-08 21:05:51,MOTOR_001,64.2,13.47,critical
2025-07-08 21:05:51,MOTOR_002,53.1,5.7,normal
2025-07-08 21:05:51,PUMP_001,67.7,7.09,warning
2025-07-08 21:05:51,PUMP_002,55.9,10.62,normal
2025-07-08 21:05:51,CONV_001,31.5,5.1,normal
2025-07-08 21:05:51,ROBOT_001,48.6,1.68,normal
2025-07-08 21:07:51,MOTOR_001,64.2,2.41,normal
2025-07-08 21:07:51,MOTOR_002,59.7,3.23,normal
2025-07-08 21:07:51,PUMP_001,43.5,8.02,normal
2025-07-08 21:07:51,PUMP_002,56.7,14.54,normal
2025-07-08 21:07:51,CONV_001,46.7,3.52,normal
2025-07-08 21:07:51,ROBOT_001,48.9,3.87,normal
2025-07-08 21:09:51,MOTOR_001,64.3,4.37,normal
2025-07-08 21:09:51,MOTOR_002,60.8,3.71,normal
2025-07-08 21:09:51,PUMP_001,61.2,17.65,warning
2025-07-08 21:09:51,PUMP_002,49.8,6.42,normal
2025-07-08 21:09:51,CONV_001,58.9,5.81,warning
2025-07-08 21:09:51,ROBOT_001,44.9,3.55,normal
2025-07-08 21:11:51,MOTOR_001,59.4,0.77,normal
2025-07-08 21:11:51,MOTOR_002,59.2,5.4,normal
2025-07-08 21:11:51,PUMP_001,61.2,4.14,normal
2025-07-08 21:11:51,PUMP_002,53.1,9.61,normal
2025-07-08 21:11:51,CONV_001,46.1,3.78,normal
2025-07-08 21:11:51,ROBOT_001,39.9,1.93,normal
2025-07-08 21:13:51,MOTOR_001,57.6,6.16,normal
2025-07-08 21:13:51,MOTOR_002,60.8,6.14,normal
2025-07-08 21:13:51,PUMP_001,56.7,14.07,normal
2025-07-08 21:13:51,PUMP_002,55.1,12.2,normal
2025-07-08 21:13:51,CONV_001,50.1,6.64,normal
2025-07-08 21:13:51,ROBOT_001,52.9,4.84,normal
2025-07-08 21:15:51,MOTOR_001,68.5,11.16,warning
2025-07-08 21:15:51,MOTOR_002,51.0,9.88,normal
2025-07-08 21:15:51,PUMP_001,49.9,11.01,normal
2025-07-08 21:15:51,PUMP_002,55.3,14.54,normal
2025-07-08 21:15:51,CONV_001,44.4,2.71,normal
2025-07-08 21:15:51,ROBOT_001,48.5,3.02,normal
2025-07-08 21:17:51,MOTOR_001,47.9,12.3,critical
2025-07-08 21:17:51,MOTOR_002,68.1,4.91,warning
2025-07-08 21:17:51,PUMP_001,58.7,12.71,normal
2025-07-08 21:17:51,PUMP_002,52.1,9.83,normal
2025-07-08 21:17:51,CONV_001,32.2,4.82,normal
2025-07-08 21:17:51,ROBOT_001,40.9,1.96,normal
2025-07-08 21:19:51,MOTOR_001,56.3,9.11,normal
2025-07-08 21:19:51,MOTOR_002,49.0,9.61,normal
2025-07-08 21:19:51,PUMP_001,51.7,12.69,normal
2025-07-08 21:19:51,PUMP_002,54.3,10.45,normal
2025-07-08 21:19:51,CONV_001,47.9,1.9,normal
2025-07-08 21:19:51,ROBOT_001,50.0,4.2,normal
2025-07-08 21:21:51,MOTOR_001,58.3,7.27,normal
2025-07-08 21:21:51,MOTOR_002,58.5,7.51,normal
2025-07-08 21:21:51,PUMP_001,57.2,5.49,normal
2025-07-08 21:21:51,PUMP_002,62.6,11.17,normal
2025-07-08 21:21:51,CONV_001,43.6,7.97,warning
2025-07-08 21:21:51,ROBOT_001,48.9,4.17,normal
2025-07-08 21:23:51,MOTOR_001,59.3,8.39,normal
2025-07-08 21:23:51,MOTOR_002,66.6,6.47,normal
2025-07-08 21:23:51,PUMP_001,53.5,8.58,normal
2025-07-08 21:23:51,PUMP_002,66.1,8.39,warning
2025-07-08 21:23:51,CONV_001,43.5,6.92,normal
2025-07-08 21:23:51,ROBOT_001,48.6,2.53,normal
2025-07-08 21:25:51,MOTOR_001,62.5,8.28,normal
2025-07-08 21:25:51,MOTOR_002,59.5,5.08,normal
2025-07-08 21:25:51,PUMP_001,53.2,9.42,normal
2025-07-08 21:25:51,PUMP_002,49.9,8.53,normal
2025-07-08 21:25:51,CONV_001,34.5,8.24,critical
2025-07-08 21:25:51,ROBOT_001,42.5,3.33,normal
2025-07-08 21:27:51,MOTOR_001,66.8,8.72,normal
2025-07-08 21:27:51,MOTOR_002,55.8,2.68,normal
2025-07-08 21:27:51,PUMP_001,53.8,10.09,normal
2025-07-08 21:27:51,PUMP_002,59.7,17.8,warning
2025-07-08 21:27:51,CONV_001,39.2,2.35,normal
2025-07-08 21:27:51,ROBOT_001,47.7,3.12,normal
2025-07-08 21:29:51,MOTOR_001,53.3,3.29,normal
2025-07-08 21:29:51,MOTOR_002,72.8,2.19,warning
2025-07-08 21:29:51,PUMP_001,53.5,10.41,normal
2025-07-08 21:29:51,PUMP_002,54.2,6.62,normal
2025-07-08 21:29:51,CONV_001,42.6,3.22,normal
2025-07-08 21:29:51,ROBOT_001,56.1,4.13,normal
2025-07-08 21:31:51,MOTOR_001,59.5,1.7,normal
2025-07-08 21:31:51,MOTOR_002,59.8,9.85,normal
2025-07-08 21:31:51,PUMP_001,50.9,13.67,normal
2025-07-08 21:31:51,PUMP_002,61.2,18.82,critical
2025-07-08 21:31:51,CONV_001,47.0,2.46,normal
2025-07-08 21:31:51,ROBOT_001,37.4,0.15,normal
2025-07-08 21:33:51,MOTOR_001,45.4,6.65,normal
2025-07-08 21:33:51,MOTOR_002,70.6,7.43,warning
2025-07-08 21:33:51,PUMP_001,50.3,9.4,normal
2025-07-08 21:33:51,PUMP_002,49.1,12.62,normal
2025-07-08 21:33:51,CONV_001,38.6,5.4,normal
2025-07-08 21:33:51,ROBOT_001,49.0,3.67,normal
2025-07-08 21:35:51,MOTOR_001,61.8,6.79,normal
2025-07-08 21:35:51,MOTOR_002,60.0,10.3,normal
2025-07-08 21:35:51,PUMP_001,56.1,15.19,normal
2025-07-08 21:35:51,PUMP_002,52.9,10.94,normal
2025-07-08 21:35:51,CONV_001,35.5,7.07,normal
2025-07-08 21:35:51,ROBOT_001,42.1,2.84,normal
2025-07-08 21:37:51,MOTOR_001,62.2,5.18,normal
2025-07-08 21:37:51,MOTOR_002,61.6,11.93,warning
2025-07-08 21:37:51,PUMP_001,52.0,9.76,normal
2025-07-08 21:37:51,PUMP_002,56.0,9.47,normal
2025-07-08 21:37:51,CONV_001,40.2,6.13,normal
2025-07-08 21:37:51,ROBOT_001,46.9,5.32,normal
2025-07-08 21:39:51,MOTOR_001,57.7,8.98,normal
2025-07-08 21:39:51,MOTOR_002,50.3,10.06,normal
2025-07-08 21:39:51,PUMP_001,51.2,11.22,normal
2025-07-08 21:39:51,PUMP_002,63.4,12.57,warning
2025-07-08 21:39:51,CONV_001,44.7,5.82,normal
2025-07-08 21:39:51,ROBOT_001,49.7,2.13,normal
2025-07-08 21:41:51,MOTOR_001,73.9,10.61,warning
2025-07-08 21:41:51,MOTOR_002,68.7,0.1,warning
2025-07-08 21:41:51,PUMP_001,54.6,12.01,normal
2025-07-08 21:41:51,PUMP_002,59.6,18.0,critical
2025-07-08 21:41:51,CONV_001,37.4,4.6,normal
2025-07-08 21:41:51,ROBOT_001,50.9,1.52,normal
2025-07-08 21:43:51,MOTOR_001,58.0,5.14,normal
2025-07-08 21:43:51,MOTOR_002,64.7,10.1,normal
2025-07-08 21:43:51,PUMP_001,50.5,20.23,critical
2025-07-08 21:43:51,PUMP_002,63.0,14.94,warning
2025-07-08 21:43:51,CONV_001,36.2,2.71,normal
2025-07-08 21:43:51,ROBOT_001,53.7,4.39,normal
2025-07-08 21:45:51,MOTOR_001,66.1,7.98,normal
2025-07-08 21:45:51,MOTOR_002,65.2,5.7,normal
2025-07-08 21:45:51,PUMP_001,63.7,13.13,warning
2025-07-08 21:45:51,PUMP_002,47.9,9.3,normal
2025-07-08 21:45:51,CONV_001,35.7,4.54,normal
2025-07-08 21:45:51,ROBOT_001,44.5,3.96,normal
2025-07-08 21:47:51,MOTOR_001,62.8,4.39,normal
2025-07-08 21:47:51,MOTOR_002,60.3,5.18,normal
2025-07-08 21:47:51,PUMP_001,44.7,11.36,normal
2025-07-08 21:47:51,PUMP_002,45.8,9.16,normal
2025-07-08 21:47:51,CONV_001,31.8,4.58,normal
