time,equipment_id,sensor_type,value,unit,status
2025-07-02 11:26:37,MOTOR_001,vibration,10.3,hz,normal
2025-07-02 11:26:37,MOTOR_002,temperature,55.9,celsius,normal
2025-07-02 11:26:37,MOTOR_002,vibration,5.91,hz,normal
2025-07-02 11:26:37,PUMP_001,temperature,59.1,celsius,normal
2025-07-02 11:26:37,PUMP_001,vibration,6.62,hz,normal
2025-07-02 11:26:37,PUMP_001,pressure,218.8,bar,normal
2025-07-02 11:26:37,PUMP_002,temperature,58.6,celsius,normal
2025-07-02 11:26:37,PUMP_002,vibration,13.81,hz,normal
2025-07-02 11:26:37,PUMP_002,pressure,221.4,bar,normal
2025-07-02 11:26:37,CONV_001,temperature,32.6,celsius,normal
2025-07-02 11:26:37,CONV_001,vibration,6.73,hz,normal
2025-07-02 11:26:37,CONV_002,temperature,47.1,celsius,normal
2025-07-02 11:26:37,CONV_002,vibration,5.18,hz,normal
2025-07-02 11:26:37,ROBOT_001,temperature,44.0,celsius,normal
2025-07-02 11:26:37,ROBOT_001,vibration,4.95,hz,normal
2025-07-02 11:26:37,ROBOT_002,temperature,49.8,celsius,normal
2025-07-02 11:26:37,ROBOT_002,vibration,1.63,hz,normal
2025-07-02 11:26:37,COMP_001,temperature,67.7,celsius,normal
2025-07-02 11:26:37,COMP_001,vibration,15.39,hz,normal
2025-07-02 11:26:37,COMP_001,pressure,6.6,bar,normal
2025-07-02 11:26:37,HVAC_001,temperature,21.2,celsius,normal
2025-07-02 11:26:37,HVAC_001,vibration,3.23,hz,normal
2025-07-02 11:31:37,MOTOR_001,temperature,64.0,celsius,normal
2025-07-02 11:31:37,MOTOR_001,vibration,5.11,hz,normal
2025-07-02 11:31:37,MOTOR_002,temperature,52.6,celsius,normal
2025-07-02 11:31:37,MOTOR_002,vibration,10.64,hz,normal
2025-07-02 11:31:37,PUMP_001,temperature,56.0,celsius,normal
2025-07-02 11:31:37,PUMP_001,vibration,9.53,hz,normal
2025-07-02 11:31:37,PUMP_001,pressure,218.2,bar,normal
2025-07-02 11:31:37,PUMP_002,temperature,54.7,celsius,normal
2025-07-02 11:31:37,PUMP_002,vibration,10.78,hz,normal
2025-07-02 11:31:37,PUMP_002,pressure,221.8,bar,normal
2025-07-02 11:31:37,CONV_001,temperature,40.3,celsius,normal
2025-07-02 11:31:37,CONV_001,vibration,6.91,hz,normal
2025-07-02 11:31:37,CONV_002,temperature,48.8,celsius,normal
2025-07-02 11:31:37,CONV_002,vibration,6.05,hz,normal
2025-07-02 11:31:37,ROBOT_001,temperature,53.3,celsius,normal
2025-07-02 11:31:37,ROBOT_001,vibration,2.74,hz,normal
2025-07-02 11:31:37,ROBOT_002,temperature,47.9,celsius,normal
2025-07-02 11:31:37,ROBOT_002,vibration,1.6,hz,normal
2025-07-02 11:31:37,COMP_001,temperature,67.3,celsius,normal
2025-07-02 11:31:37,COMP_001,vibration,12.74,hz,normal
2025-07-02 11:31:37,COMP_001,pressure,6.6,bar,normal
2025-07-02 11:31:37,HVAC_001,temperature,20.7,celsius,normal
2025-07-02 11:31:37,HVAC_001,vibration,1.39,hz,normal
2025-07-02 11:36:37,MOTOR_001,temperature,55.5,celsius,normal
2025-07-02 11:36:37,MOTOR_001,vibration,10.77,hz,normal
2025-07-02 11:36:37,MOTOR_002,temperature,52.4,celsius,normal
2025-07-02 11:36:37,MOTOR_002,vibration,5.15,hz,normal
2025-07-02 11:36:37,PUMP_001,temperature,51.3,celsius,normal
2025-07-02 11:36:37,PUMP_001,vibration,10.64,hz,normal
2025-07-02 11:36:37,PUMP_001,pressure,218.6,bar,normal
2025-07-02 11:36:37,PUMP_002,temperature,56.1,celsius,normal
2025-07-02 11:36:37,PUMP_002,vibration,6.77,hz,normal
2025-07-02 11:36:37,PUMP_002,pressure,203.2,bar,normal
2025-07-02 11:36:37,CONV_001,temperature,42.0,celsius,normal
2025-07-02 11:36:37,CONV_001,vibration,6.83,hz,normal
2025-07-02 11:36:37,CONV_002,temperature,48.6,celsius,normal
2025-07-02 11:36:37,CONV_002,vibration,5.7,hz,normal
2025-07-02 11:36:37,ROBOT_001,temperature,40.8,celsius,normal
2025-07-02 11:36:37,ROBOT_001,vibration,2.07,hz,normal
2025-07-02 11:36:37,ROBOT_002,temperature,49.6,celsius,normal
2025-07-02 11:36:37,ROBOT_002,vibration,4.11,hz,normal
2025-07-02 11:36:37,COMP_001,temperature,71.0,celsius,normal
2025-07-02 11:36:37,COMP_001,vibration,18.51,hz,normal
2025-07-02 11:36:37,COMP_001,pressure,6.5,bar,normal
2025-07-02 11:36:37,HVAC_001,temperature,22.4,celsius,normal
2025-07-02 11:36:37,HVAC_001,vibration,3.38,hz,normal
2025-07-02 11:41:37,MOTOR_001,temperature,54.4,celsius,normal
2025-07-02 11:41:37,MOTOR_001,vibration,8.22,hz,normal
2025-07-02 11:41:37,MOTOR_002,temperature,63.8,celsius,normal
2025-07-02 11:41:37,MOTOR_002,vibration,9.6,hz,normal
2025-07-02 11:41:37,PUMP_001,temperature,54.1,celsius,normal
2025-07-02 11:41:37,PUMP_001,vibration,13.35,hz,normal
2025-07-02 11:41:37,PUMP_001,pressure,216.7,bar,normal
2025-07-02 11:41:37,PUMP_002,temperature,60.0,celsius,normal
2025-07-02 11:41:37,PUMP_002,vibration,15.75,hz,normal
2025-07-02 11:41:37,PUMP_002,pressure,211.7,bar,normal
2025-07-02 11:41:37,CONV_001,temperature,44.7,celsius,normal
2025-07-02 11:41:37,CONV_001,vibration,1.81,hz,normal
2025-07-02 11:41:37,CONV_002,temperature,37.8,celsius,normal
2025-07-02 11:41:37,CONV_002,vibration,3.06,hz,normal
2025-07-02 11:41:37,ROBOT_001,temperature,41.5,celsius,normal
2025-07-02 11:41:37,ROBOT_001,vibration,4.01,hz,normal
2025-07-02 11:41:37,ROBOT_002,temperature,51.7,celsius,normal
2025-07-02 11:41:37,ROBOT_002,vibration,5.39,hz,normal
2025-07-02 11:41:37,COMP_001,temperature,71.8,celsius,normal
2025-07-02 11:41:37,COMP_001,vibration,9.58,hz,normal
2025-07-02 11:41:37,COMP_001,pressure,6.6,bar,normal
2025-07-02 11:41:37,HVAC_001,temperature,20.6,celsius,normal
2025-07-02 11:41:37,HVAC_001,vibration,2.95,hz,normal
2025-07-02 11:46:37,MOTOR_001,temperature,64.3,celsius,normal
2025-07-02 11:46:37,MOTOR_001,vibration,3.28,hz,normal
2025-07-02 11:46:37,MOTOR_002,temperature,56.8,celsius,normal
2025-07-02 11:46:37,MOTOR_002,vibration,6.64,hz,normal
2025-07-02 11:46:37,PUMP_001,temperature,50.5,celsius,normal
2025-07-02 11:46:37,PUMP_001,vibration,13.68,hz,normal
2025-07-02 11:46:37,PUMP_001,pressure,214.7,bar,normal
2025-07-02 11:46:37,PUMP_002,temperature,52.9,celsius,normal
2025-07-02 11:46:37,PUMP_002,vibration,7.07,hz,normal
2025-07-02 11:46:37,PUMP_002,pressure,215.8,bar,normal
2025-07-02 11:46:37,CONV_001,temperature,41.0,celsius,normal
2025-07-02 11:46:37,CONV_001,vibration,3.45,hz,normal
2025-07-02 11:46:37,CONV_002,temperature,44.5,celsius,normal
2025-07-02 11:46:37,CONV_002,vibration,4.13,hz,normal
2025-07-02 11:46:37,ROBOT_001,temperature,45.0,celsius,normal
2025-07-02 11:46:37,ROBOT_001,vibration,3.01,hz,normal
2025-07-02 11:46:37,ROBOT_002,temperature,43.2,celsius,normal
2025-07-02 11:46:37,ROBOT_002,vibration,2.95,hz,normal
2025-07-02 11:46:37,COMP_001,temperature,70.9,celsius,normal
2025-07-02 11:46:37,COMP_001,vibration,19.75,hz,normal
2025-07-02 11:46:37,COMP_001,pressure,6.6,bar,normal
2025-07-02 11:46:37,HVAC_001,temperature,22.1,celsius,normal
2025-07-02 11:46:37,HVAC_001,vibration,1.32,hz,normal
2025-07-02 11:51:37,MOTOR_001,temperature,67.0,celsius,normal
2025-07-02 11:51:37,MOTOR_001,vibration,7.29,hz,normal
2025-07-02 11:51:37,MOTOR_002,temperature,67.0,celsius,normal
2025-07-02 11:51:37,MOTOR_002,vibration,4.95,hz,normal
2025-07-02 11:51:37,PUMP_001,temperature,47.3,celsius,normal
2025-07-02 11:51:37,PUMP_001,vibration,11.03,hz,normal
2025-07-02 11:51:37,PUMP_001,pressure,220.9,bar,normal
2025-07-02 11:51:37,PUMP_002,temperature,57.8,celsius,normal
2025-07-02 11:51:37,PUMP_002,vibration,12.63,hz,normal
2025-07-02 11:51:37,PUMP_002,pressure,221.6,bar,normal
2025-07-02 11:51:37,CONV_001,temperature,32.7,celsius,normal
2025-07-02 11:51:37,CONV_001,vibration,5.9,hz,normal
2025-07-02 11:51:37,CONV_002,temperature,43.3,celsius,normal
2025-07-02 11:51:37,CONV_002,vibration,2.97,hz,normal
2025-07-02 11:51:37,ROBOT_001,temperature,52.6,celsius,normal
2025-07-02 11:51:37,ROBOT_001,vibration,1.99,hz,normal
2025-07-02 11:51:37,ROBOT_002,temperature,51.9,celsius,normal
2025-07-02 11:51:37,ROBOT_002,vibration,3.68,hz,normal
2025-07-02 11:51:37,COMP_001,temperature,77.2,celsius,normal
2025-07-02 11:51:37,COMP_001,vibration,12.76,hz,normal
2025-07-02 11:51:37,COMP_001,pressure,7.0,bar,normal
2025-07-02 11:51:37,HVAC_001,temperature,20.1,celsius,normal
2025-07-02 11:51:37,HVAC_001,vibration,2.34,hz,normal
2025-07-02 11:56:37,MOTOR_001,temperature,68.8,celsius,normal
2025-07-02 11:56:37,MOTOR_001,vibration,8.61,hz,normal
2025-07-02 11:56:37,MOTOR_002,temperature,68.0,celsius,normal
2025-07-02 11:56:37,MOTOR_002,vibration,3.5,hz,normal
2025-07-02 11:56:37,PUMP_001,temperature,57.6,celsius,normal
2025-07-02 11:56:37,PUMP_001,vibration,9.84,hz,normal
2025-07-02 11:56:37,PUMP_001,pressure,209.8,bar,normal
2025-07-02 11:56:37,PUMP_002,temperature,59.1,celsius,normal
2025-07-02 11:56:37,PUMP_002,vibration,9.82,hz,normal
2025-07-02 11:56:37,PUMP_002,pressure,208.4,bar,normal
2025-07-02 11:56:37,CONV_001,temperature,40.7,celsius,normal
2025-07-02 11:56:37,CONV_001,vibration,7.06,hz,normal
2025-07-02 11:56:37,CONV_002,temperature,46.7,celsius,normal
2025-07-02 11:56:37,CONV_002,vibration,2.12,hz,normal
2025-07-02 11:56:37,ROBOT_001,temperature,45.3,celsius,normal
2025-07-02 11:56:37,ROBOT_001,vibration,5.43,hz,normal
2025-07-02 11:56:37,ROBOT_002,temperature,48.9,celsius,normal
2025-07-02 11:56:37,ROBOT_002,vibration,5.48,hz,normal
2025-07-02 11:56:37,COMP_001,temperature,76.6,celsius,normal
2025-07-02 11:56:37,COMP_001,vibration,10.3,hz,normal
2025-07-02 11:56:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 11:56:37,HVAC_001,temperature,20.6,celsius,normal
2025-07-02 11:56:37,HVAC_001,vibration,2.88,hz,normal
2025-07-02 12:01:37,MOTOR_001,temperature,51.6,celsius,normal
2025-07-02 12:01:37,MOTOR_001,vibration,3.24,hz,normal
2025-07-02 12:01:37,MOTOR_002,temperature,65.4,celsius,normal
2025-07-02 12:01:37,MOTOR_002,vibration,4.89,hz,normal
2025-07-02 12:01:37,PUMP_001,temperature,56.3,celsius,normal
2025-07-02 12:01:37,PUMP_001,vibration,9.96,hz,normal
2025-07-02 12:01:37,PUMP_001,pressure,207.7,bar,normal
2025-07-02 12:01:37,PUMP_002,temperature,53.7,celsius,normal
2025-07-02 12:01:37,PUMP_002,vibration,6.75,hz,normal
2025-07-02 12:01:37,PUMP_002,pressure,208.0,bar,normal
2025-07-02 12:01:37,CONV_001,temperature,31.7,celsius,normal
2025-07-02 12:01:37,CONV_001,vibration,5.6,hz,normal
2025-07-02 12:01:37,CONV_002,temperature,31.1,celsius,normal
2025-07-02 12:01:37,CONV_002,vibration,5.39,hz,normal
2025-07-02 12:01:37,ROBOT_001,temperature,46.5,celsius,normal
2025-07-02 12:01:37,ROBOT_001,vibration,3.89,hz,normal
2025-07-02 12:01:37,ROBOT_002,temperature,41.3,celsius,normal
2025-07-02 12:01:37,ROBOT_002,vibration,3.82,hz,normal
2025-07-02 12:01:37,COMP_001,temperature,68.5,celsius,normal
2025-07-02 12:01:37,COMP_001,vibration,11.51,hz,normal
2025-07-02 12:01:37,COMP_001,pressure,7.0,bar,normal
2025-07-02 12:01:37,HVAC_001,temperature,22.2,celsius,normal
2025-07-02 12:01:37,HVAC_001,vibration,1.91,hz,normal
2025-07-02 12:06:37,MOTOR_001,temperature,68.4,celsius,normal
2025-07-02 12:06:37,MOTOR_001,vibration,4.92,hz,normal
2025-07-02 12:06:37,MOTOR_002,temperature,58.9,celsius,normal
2025-07-02 12:06:37,MOTOR_002,vibration,4.6,hz,normal
2025-07-02 12:06:37,PUMP_001,temperature,58.1,celsius,normal
2025-07-02 12:06:37,PUMP_001,vibration,8.57,hz,normal
2025-07-02 12:06:37,PUMP_001,pressure,206.3,bar,normal
2025-07-02 12:06:37,PUMP_002,temperature,46.6,celsius,normal
2025-07-02 12:06:37,PUMP_002,vibration,12.16,hz,normal
2025-07-02 12:06:37,PUMP_002,pressure,202.0,bar,normal
2025-07-02 12:06:37,CONV_001,temperature,39.6,celsius,normal
2025-07-02 12:06:37,CONV_001,vibration,5.53,hz,normal
2025-07-02 12:06:37,CONV_002,temperature,35.9,celsius,normal
2025-07-02 12:06:37,CONV_002,vibration,2.78,hz,normal
2025-07-02 12:06:37,ROBOT_001,temperature,48.1,celsius,normal
2025-07-02 12:06:37,ROBOT_001,vibration,5.14,hz,normal
2025-07-02 12:06:37,ROBOT_002,temperature,51.8,celsius,normal
2025-07-02 12:06:37,ROBOT_002,vibration,2.75,hz,normal
2025-07-02 12:06:37,COMP_001,temperature,78.8,celsius,normal
2025-07-02 12:06:37,COMP_001,vibration,11.87,hz,normal
2025-07-02 12:06:37,COMP_001,pressure,6.7,bar,normal
2025-07-02 12:06:37,HVAC_001,temperature,19.3,celsius,normal
2025-07-02 12:06:37,HVAC_001,vibration,1.58,hz,normal
2025-07-02 12:11:37,MOTOR_001,temperature,56.9,celsius,normal
2025-07-02 12:11:37,MOTOR_001,vibration,6.84,hz,normal
2025-07-02 12:11:37,MOTOR_002,temperature,53.9,celsius,normal
2025-07-02 12:11:37,MOTOR_002,vibration,6.67,hz,normal
2025-07-02 12:11:37,PUMP_001,temperature,54.5,celsius,normal
2025-07-02 12:11:37,PUMP_001,vibration,8.69,hz,normal
2025-07-02 12:11:37,PUMP_001,pressure,221.8,bar,normal
2025-07-02 12:11:37,PUMP_002,temperature,54.5,celsius,normal
2025-07-02 12:11:37,PUMP_002,vibration,13.72,hz,normal
2025-07-02 12:11:37,PUMP_002,pressure,219.0,bar,normal
2025-07-02 12:11:37,CONV_001,temperature,35.9,celsius,normal
2025-07-02 12:11:37,CONV_001,vibration,6.25,hz,normal
2025-07-02 12:11:37,CONV_002,temperature,41.2,celsius,normal
2025-07-02 12:11:37,CONV_002,vibration,5.79,hz,normal
2025-07-02 12:11:37,ROBOT_001,temperature,43.3,celsius,normal
2025-07-02 12:11:37,ROBOT_001,vibration,2.3,hz,normal
2025-07-02 12:11:37,ROBOT_002,temperature,51.9,celsius,normal
2025-07-02 12:11:37,ROBOT_002,vibration,2.73,hz,normal
2025-07-02 12:11:37,COMP_001,temperature,72.7,celsius,normal
2025-07-02 12:11:37,COMP_001,vibration,19.06,hz,normal
2025-07-02 12:11:37,COMP_001,pressure,6.5,bar,normal
2025-07-02 12:11:37,HVAC_001,temperature,21.2,celsius,normal
2025-07-02 12:11:37,HVAC_001,vibration,1.93,hz,normal
2025-07-02 12:16:37,MOTOR_001,temperature,67.0,celsius,normal
2025-07-02 12:16:37,MOTOR_001,vibration,6.98,hz,normal
2025-07-02 12:16:37,MOTOR_002,temperature,61.8,celsius,normal
2025-07-02 12:16:37,MOTOR_002,vibration,3.94,hz,normal
2025-07-02 12:16:37,PUMP_001,temperature,49.7,celsius,normal
2025-07-02 12:16:37,PUMP_001,vibration,15.46,hz,normal
2025-07-02 12:16:37,PUMP_001,pressure,211.3,bar,normal
2025-07-02 12:16:37,PUMP_002,temperature,48.2,celsius,normal
2025-07-02 12:16:37,PUMP_002,vibration,15.31,hz,normal
2025-07-02 12:16:37,PUMP_002,pressure,201.7,bar,normal
2025-07-02 12:16:37,CONV_001,temperature,38.3,celsius,normal
2025-07-02 12:16:37,CONV_001,vibration,7.23,hz,normal
2025-07-02 12:16:37,CONV_002,temperature,37.2,celsius,normal
2025-07-02 12:16:37,CONV_002,vibration,4.54,hz,normal
2025-07-02 12:16:37,ROBOT_001,temperature,50.7,celsius,normal
2025-07-02 12:16:37,ROBOT_001,vibration,2.84,hz,normal
2025-07-02 12:16:37,ROBOT_002,temperature,43.1,celsius,normal
2025-07-02 12:16:37,ROBOT_002,vibration,1.53,hz,normal
2025-07-02 12:16:37,COMP_001,temperature,67.2,celsius,normal
2025-07-02 12:16:37,COMP_001,vibration,12.68,hz,normal
2025-07-02 12:16:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 12:16:37,HVAC_001,temperature,22.7,celsius,normal
2025-07-02 12:16:37,HVAC_001,vibration,2.29,hz,normal
2025-07-02 12:21:37,MOTOR_001,temperature,67.4,celsius,normal
2025-07-02 12:21:37,MOTOR_001,vibration,5.57,hz,normal
2025-07-02 12:21:37,MOTOR_002,temperature,66.3,celsius,normal
2025-07-02 12:21:37,MOTOR_002,vibration,6.83,hz,normal
2025-07-02 12:21:37,PUMP_001,temperature,52.4,celsius,normal
2025-07-02 12:21:37,PUMP_001,vibration,8.64,hz,normal
2025-07-02 12:21:37,PUMP_001,pressure,218.8,bar,normal
2025-07-02 12:21:37,PUMP_002,temperature,52.6,celsius,normal
2025-07-02 12:21:37,PUMP_002,vibration,16.04,hz,normal
2025-07-02 12:21:37,PUMP_002,pressure,212.7,bar,normal
2025-07-02 12:21:37,CONV_001,temperature,44.4,celsius,normal
2025-07-02 12:21:37,CONV_001,vibration,2.6,hz,normal
2025-07-02 12:21:37,CONV_002,temperature,45.7,celsius,normal
2025-07-02 12:21:37,CONV_002,vibration,6.0,hz,normal
2025-07-02 12:21:37,ROBOT_001,temperature,52.6,celsius,normal
2025-07-02 12:21:37,ROBOT_001,vibration,4.79,hz,normal
2025-07-02 12:21:37,ROBOT_002,temperature,49.6,celsius,normal
2025-07-02 12:21:37,ROBOT_002,vibration,3.3,hz,normal
2025-07-02 12:21:37,COMP_001,temperature,78.1,celsius,normal
2025-07-02 12:21:37,COMP_001,vibration,18.1,hz,normal
2025-07-02 12:21:37,COMP_001,pressure,6.5,bar,normal
2025-07-02 12:21:37,HVAC_001,temperature,20.5,celsius,normal
2025-07-02 12:21:37,HVAC_001,vibration,1.79,hz,normal
2025-07-02 12:26:37,MOTOR_001,temperature,61.0,celsius,normal
2025-07-02 12:26:37,MOTOR_001,vibration,10.63,hz,normal
2025-07-02 12:26:37,MOTOR_002,temperature,68.4,celsius,normal
2025-07-02 12:26:37,MOTOR_002,vibration,6.79,hz,normal
2025-07-02 12:26:37,PUMP_001,temperature,51.3,celsius,normal
2025-07-02 12:26:37,PUMP_001,vibration,15.56,hz,normal
2025-07-02 12:26:37,PUMP_001,pressure,198.8,bar,normal
2025-07-02 12:26:37,PUMP_002,temperature,51.4,celsius,normal
2025-07-02 12:26:37,PUMP_002,vibration,6.51,hz,normal
2025-07-02 12:26:37,PUMP_002,pressure,211.1,bar,normal
2025-07-02 12:26:37,CONV_001,temperature,40.5,celsius,normal
2025-07-02 12:26:37,CONV_001,vibration,5.51,hz,normal
2025-07-02 12:26:37,CONV_002,temperature,40.0,celsius,normal
2025-07-02 12:26:37,CONV_002,vibration,3.57,hz,normal
2025-07-02 12:26:37,ROBOT_001,temperature,40.8,celsius,normal
2025-07-02 12:26:37,ROBOT_001,vibration,4.43,hz,normal
2025-07-02 12:26:37,ROBOT_002,temperature,49.1,celsius,normal
2025-07-02 12:26:37,ROBOT_002,vibration,3.33,hz,normal
2025-07-02 12:26:37,COMP_001,temperature,73.1,celsius,normal
2025-07-02 12:26:37,COMP_001,vibration,13.91,hz,normal
2025-07-02 12:26:37,COMP_001,pressure,6.5,bar,normal
2025-07-02 12:26:37,HVAC_001,temperature,22.0,celsius,normal
2025-07-02 12:26:37,HVAC_001,vibration,3.24,hz,normal
2025-07-02 12:31:37,MOTOR_001,temperature,62.0,celsius,normal
2025-07-02 12:31:37,MOTOR_001,vibration,6.29,hz,normal
2025-07-02 12:31:37,MOTOR_002,temperature,56.0,celsius,normal
2025-07-02 12:31:37,MOTOR_002,vibration,3.81,hz,normal
2025-07-02 12:31:37,PUMP_001,temperature,48.3,celsius,normal
2025-07-02 12:31:37,PUMP_001,vibration,16.26,hz,normal
2025-07-02 12:31:37,PUMP_001,pressure,215.4,bar,normal
2025-07-02 12:31:37,PUMP_002,temperature,52.6,celsius,normal
2025-07-02 12:31:37,PUMP_002,vibration,11.85,hz,normal
2025-07-02 12:31:37,PUMP_002,pressure,209.3,bar,normal
2025-07-02 12:31:37,CONV_001,temperature,37.8,celsius,normal
2025-07-02 12:31:37,CONV_001,vibration,5.2,hz,normal
2025-07-02 12:31:37,CONV_002,temperature,34.0,celsius,normal
2025-07-02 12:31:37,CONV_002,vibration,5.38,hz,normal
2025-07-02 12:31:37,ROBOT_001,temperature,49.8,celsius,normal
2025-07-02 12:31:37,ROBOT_001,vibration,4.54,hz,normal
2025-07-02 12:31:37,ROBOT_002,temperature,54.1,celsius,normal
2025-07-02 12:31:37,ROBOT_002,vibration,4.37,hz,normal
2025-07-02 12:31:37,COMP_001,temperature,79.8,celsius,normal
2025-07-02 12:31:37,COMP_001,vibration,17.13,hz,normal
2025-07-02 12:31:37,COMP_001,pressure,6.7,bar,normal
2025-07-02 12:31:37,HVAC_001,temperature,19.3,celsius,normal
2025-07-02 12:31:37,HVAC_001,vibration,2.66,hz,normal
2025-07-02 12:36:37,MOTOR_001,temperature,51.6,celsius,normal
2025-07-02 12:36:37,MOTOR_001,vibration,6.77,hz,normal
2025-07-02 12:36:37,MOTOR_002,temperature,55.1,celsius,normal
2025-07-02 12:36:37,MOTOR_002,vibration,8.13,hz,normal
2025-07-02 12:36:37,PUMP_001,temperature,46.6,celsius,normal
2025-07-02 12:36:37,PUMP_001,vibration,7.96,hz,normal
2025-07-02 12:36:37,PUMP_001,pressure,200.0,bar,normal
2025-07-02 12:36:37,PUMP_002,temperature,56.9,celsius,normal
2025-07-02 12:36:37,PUMP_002,vibration,12.83,hz,normal
2025-07-02 12:36:37,PUMP_002,pressure,198.7,bar,normal
2025-07-02 12:36:37,CONV_001,temperature,46.7,celsius,normal
2025-07-02 12:36:37,CONV_001,vibration,2.58,hz,normal
2025-07-02 12:36:37,CONV_002,temperature,31.5,celsius,normal
2025-07-02 12:36:37,CONV_002,vibration,5.36,hz,normal
2025-07-02 12:36:37,ROBOT_001,temperature,54.4,celsius,normal
2025-07-02 12:36:37,ROBOT_001,vibration,1.68,hz,normal
2025-07-02 12:36:37,ROBOT_002,temperature,51.9,celsius,normal
2025-07-02 12:36:37,ROBOT_002,vibration,4.57,hz,normal
2025-07-02 12:36:37,COMP_001,temperature,73.5,celsius,normal
2025-07-02 12:36:37,COMP_001,vibration,16.13,hz,normal
2025-07-02 12:36:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 12:36:37,HVAC_001,temperature,20.3,celsius,normal
2025-07-02 12:36:37,HVAC_001,vibration,2.5,hz,normal
2025-07-02 12:41:37,MOTOR_001,temperature,63.4,celsius,normal
2025-07-02 12:41:37,MOTOR_001,vibration,9.43,hz,normal
2025-07-02 12:41:37,MOTOR_002,temperature,59.6,celsius,normal
2025-07-02 12:41:37,MOTOR_002,vibration,5.76,hz,normal
2025-07-02 12:41:37,PUMP_001,temperature,47.9,celsius,normal
2025-07-02 12:41:37,PUMP_001,vibration,14.06,hz,normal
2025-07-02 12:41:37,PUMP_001,pressure,198.4,bar,normal
2025-07-02 12:41:37,PUMP_002,temperature,46.0,celsius,normal
2025-07-02 12:41:37,PUMP_002,vibration,13.4,hz,normal
2025-07-02 12:41:37,PUMP_002,pressure,215.7,bar,normal
2025-07-02 12:41:37,CONV_001,temperature,38.9,celsius,normal
2025-07-02 12:41:37,CONV_001,vibration,3.99,hz,normal
2025-07-02 12:41:37,CONV_002,temperature,43.9,celsius,normal
2025-07-02 12:41:37,CONV_002,vibration,2.46,hz,normal
2025-07-02 12:41:37,ROBOT_001,temperature,50.3,celsius,normal
2025-07-02 12:41:37,ROBOT_001,vibration,2.35,hz,normal
2025-07-02 12:41:37,ROBOT_002,temperature,48.7,celsius,normal
2025-07-02 12:41:37,ROBOT_002,vibration,2.2,hz,normal
2025-07-02 12:41:37,COMP_001,temperature,79.8,celsius,normal
2025-07-02 12:41:37,COMP_001,vibration,14.71,hz,normal
2025-07-02 12:41:37,COMP_001,pressure,6.8,bar,normal
2025-07-02 12:41:37,HVAC_001,temperature,20.7,celsius,normal
2025-07-02 12:41:37,HVAC_001,vibration,3.24,hz,normal
2025-07-02 12:46:37,MOTOR_001,temperature,60.2,celsius,normal
2025-07-02 12:46:37,MOTOR_001,vibration,3.79,hz,normal
2025-07-02 12:46:37,MOTOR_002,temperature,66.0,celsius,normal
2025-07-02 12:46:37,MOTOR_002,vibration,9.81,hz,normal
2025-07-02 12:46:37,PUMP_001,temperature,47.7,celsius,normal
2025-07-02 12:46:37,PUMP_001,vibration,13.53,hz,normal
2025-07-02 12:46:37,PUMP_001,pressure,206.1,bar,normal
2025-07-02 12:46:37,PUMP_002,temperature,47.1,celsius,normal
2025-07-02 12:46:37,PUMP_002,vibration,13.86,hz,normal
2025-07-02 12:46:37,PUMP_002,pressure,205.9,bar,normal
2025-07-02 12:46:37,CONV_001,temperature,33.6,celsius,normal
2025-07-02 12:46:37,CONV_001,vibration,4.62,hz,normal
2025-07-02 12:46:37,CONV_002,temperature,38.1,celsius,normal
2025-07-02 12:46:37,CONV_002,vibration,2.9,hz,normal
2025-07-02 12:46:37,ROBOT_001,temperature,42.8,celsius,normal
2025-07-02 12:46:37,ROBOT_001,vibration,1.83,hz,normal
2025-07-02 12:46:37,ROBOT_002,temperature,52.3,celsius,normal
2025-07-02 12:46:37,ROBOT_002,vibration,4.36,hz,normal
2025-07-02 12:46:37,COMP_001,temperature,72.4,celsius,normal
2025-07-02 12:46:37,COMP_001,vibration,14.4,hz,normal
2025-07-02 12:46:37,COMP_001,pressure,6.7,bar,normal
2025-07-02 12:46:37,HVAC_001,temperature,20.7,celsius,normal
2025-07-02 12:46:37,HVAC_001,vibration,1.34,hz,normal
2025-07-02 12:51:37,MOTOR_001,temperature,65.8,celsius,normal
2025-07-02 12:51:37,MOTOR_001,vibration,9.06,hz,normal
2025-07-02 12:51:37,MOTOR_002,temperature,54.1,celsius,normal
2025-07-02 12:51:37,MOTOR_002,vibration,6.54,hz,normal
2025-07-02 12:51:37,PUMP_001,temperature,51.5,celsius,normal
2025-07-02 12:51:37,PUMP_001,vibration,13.56,hz,normal
2025-07-02 12:51:37,PUMP_001,pressure,205.9,bar,normal
2025-07-02 12:51:37,PUMP_002,temperature,54.8,celsius,normal
2025-07-02 12:51:37,PUMP_002,vibration,12.56,hz,normal
2025-07-02 12:51:37,PUMP_002,pressure,221.2,bar,normal
2025-07-02 12:51:37,CONV_001,temperature,46.7,celsius,normal
2025-07-02 12:51:37,CONV_001,vibration,6.83,hz,normal
2025-07-02 12:51:37,CONV_002,temperature,40.6,celsius,normal
2025-07-02 12:51:37,CONV_002,vibration,2.24,hz,normal
2025-07-02 12:51:37,ROBOT_001,temperature,52.2,celsius,normal
