time,line_id,equipment_id,cycle_time,throughput,efficiency_score,energy_consumption,downtime_duration,defect_rate
2025-07-01 01:16:37,Line 1,CONV_001,82.6,48.1,55.3,10.47,0,4.91
2025-07-01 01:16:37,Line 1,ROBOT_001,63.8,45.2,61.3,11.26,0,3.54
2025-07-01 01:16:37,Line 2,PUMP_002,51.1,74.6,78.9,11.0,0,1.37
2025-07-01 01:16:37,Line 2,CONV_002,66.6,60.0,74.7,11.05,0,2.36
2025-07-01 01:16:37,Line 2,ROBOT_002,54.5,62.8,82.8,9.96,0,0.85
2025-07-01 01:31:37,Line 1,MOTOR_001,88.7,70.3,63.5,10.69,0,3.79
2025-07-01 01:31:37,Line 1,MOTOR_002,87.1,63.0,62.9,11.91,0,3.16
2025-07-01 01:31:37,Line 1,PUMP_001,78.2,69.6,61.5,10.81,0,3.89
2025-07-01 01:31:37,Line 1,CONV_001,58.7,73.0,66.9,10.98,0,4.21
2025-07-01 01:31:37,Line 1,ROBOT_001,72.2,62.5,67.4,10.27,0,3.2
2025-07-01 01:31:37,Line 2,PUMP_002,54.1,66.2,71.9,10.41,0,3.75
2025-07-01 01:31:37,Line 2,CONV_002,55.9,71.9,72.4,12.0,0,2.49
2025-07-01 01:31:37,Line 2,ROBOT_002,64.5,53.3,73.6,10.37,0,2.32
2025-07-01 01:46:37,Line 1,MOTOR_001,71.3,42.4,70.1,9.26,0,2.95
2025-07-01 01:46:37,Line 1,MOTOR_002,60.5,37.2,63.9,9.4,0,3.34
2025-07-01 01:46:37,Line 1,PUMP_001,77.1,53.9,61.5,11.31,0,4.75
2025-07-01 01:46:37,Line 1,CONV_001,59.8,44.7,59.2,10.05,0,3.81
2025-07-01 01:46:37,Line 1,ROBOT_001,63.2,39.8,65.4,9.42,0,2.72
2025-07-01 01:46:37,Line 2,PUMP_002,56.4,60.2,73.7,9.56,0,1.79
2025-07-01 01:46:37,Line 2,CONV_002,69.5,55.4,67.5,9.92,0,2.44
2025-07-01 01:46:37,Line 2,ROBOT_002,52.9,40.3,66.5,10.05,0,3.64
2025-07-01 02:01:37,Line 1,MOTOR_001,89.1,43.5,64.7,10.42,0,3.51
2025-07-01 02:01:37,Line 1,MOTOR_002,71.5,46.2,55.0,11.18,0,4.01
2025-07-01 02:01:37,Line 1,PUMP_001,78.8,48.2,63.1,11.01,0,3.47
2025-07-01 02:01:37,Line 1,CONV_001,70.5,49.5,62.3,10.15,0,4.2
2025-07-01 02:01:37,Line 1,ROBOT_001,61.8,46.4,55.4,9.82,0,4.67
2025-07-01 02:01:37,Line 2,PUMP_002,54.6,60.1,67.9,11.42,0,2.37
2025-07-01 02:01:37,Line 2,CONV_002,54.0,49.9,80.6,10.18,0,2.89
2025-07-01 02:01:37,Line 2,ROBOT_002,67.3,60.3,69.6,9.54,0,3.49
2025-07-01 02:16:37,Line 1,MOTOR_001,59.2,41.8,80.6,10.41,0,1.73
2025-07-01 02:16:37,Line 1,MOTOR_002,54.0,42.4,80.4,9.3,0,2.81
2025-07-01 02:16:37,Line 1,PUMP_001,54.9,51.5,84.5,10.14,0,1.08
2025-07-01 02:16:37,Line 1,CONV_001,49.2,52.3,72.1,9.93,1.2,1.9
2025-07-01 02:16:37,Line 1,ROBOT_001,62.7,48.1,83.1,11.19,0,2.46
2025-07-01 02:16:37,Line 2,PUMP_002,50.1,78.5,70.0,10.64,0,2.38
2025-07-01 02:16:37,Line 2,CONV_002,57.1,79.5,68.0,10.98,0,3.43
2025-07-01 02:16:37,Line 2,ROBOT_002,58.8,76.5,70.8,12.24,0,2.69
2025-07-01 02:31:37,Line 1,MOTOR_001,57.2,46.2,84.5,11.16,0,2.36
2025-07-01 02:31:37,Line 1,MOTOR_002,53.6,48.5,77.7,10.42,0,2.17
2025-07-01 02:31:37,Line 1,PUMP_001,48.2,36.6,80.9,9.12,0,1.12
2025-07-01 02:31:37,Line 1,CONV_001,52.6,49.4,76.6,9.74,0,2.43
2025-07-01 02:31:37,Line 1,ROBOT_001,63.3,50.0,73.6,10.01,0,2.94
2025-07-01 02:31:37,Line 2,PUMP_002,59.4,64.5,79.4,10.84,0,2.96
2025-07-01 02:31:37,Line 2,CONV_002,51.9,51.0,70.8,10.94,0,3.59
2025-07-01 02:31:37,Line 2,ROBOT_002,52.3,68.8,78.7,11.09,0,1.13
2025-07-01 02:46:37,Line 1,MOTOR_001,67.1,74.8,81.1,12.2,0,1.32
2025-07-01 02:46:37,Line 1,MOTOR_002,66.9,60.8,80.2,11.53,0,1.25
2025-07-01 02:46:37,Line 1,PUMP_001,57.3,65.6,82.2,11.6,0,0.78
2025-07-01 02:46:37,Line 1,CONV_001,54.2,54.8,84.4,10.76,0,1.96
2025-07-01 02:46:37,Line 1,ROBOT_001,60.4,59.9,84.6,11.22,0,2.32
2025-07-01 02:46:37,Line 2,PUMP_002,54.8,47.3,77.2,9.39,0,2.64
2025-07-01 02:46:37,Line 2,CONV_002,64.9,44.8,72.0,10.45,0.2,3.16
2025-07-01 02:46:37,Line 2,ROBOT_002,59.6,59.2,76.3,10.89,0,2.23
2025-07-01 03:01:37,Line 1,MOTOR_001,45.5,61.5,78.2,11.98,0,2.46
2025-07-01 03:01:37,Line 1,MOTOR_002,56.4,74.6,82.0,11.37,0,1.18
2025-07-01 03:01:37,Line 1,PUMP_001,62.4,75.5,70.7,11.82,0,2.14
2025-07-01 03:01:37,Line 1,CONV_001,53.9,58.5,83.8,10.22,0,2.07
2025-07-01 03:01:37,Line 1,ROBOT_001,67.1,65.5,77.2,11.55,0,1.68
2025-07-01 03:01:37,Line 2,PUMP_002,48.3,42.2,76.5,9.3,0,1.86
2025-07-01 03:01:37,Line 2,CONV_002,61.7,45.1,80.7,10.37,0,1.22
2025-07-01 03:01:37,Line 2,ROBOT_002,64.3,40.9,71.0,9.75,0,3.38
2025-07-01 03:16:37,Line 1,MOTOR_001,60.3,48.5,65.5,10.55,0,4.27
2025-07-01 03:16:37,Line 1,MOTOR_002,60.3,60.7,74.9,11.33,0,2.87
2025-07-01 03:16:37,Line 1,PUMP_001,50.6,64.4,74.9,11.18,0,2.75
2025-07-01 03:16:37,Line 1,CONV_001,57.2,48.4,76.5,9.78,0.1,2.26
2025-07-01 03:16:37,Line 1,ROBOT_001,49.5,56.1,71.9,11.65,0,3.54
2025-07-01 03:16:37,Line 2,PUMP_002,56.0,42.3,82.8,9.2,0,1.64
2025-07-01 03:16:37,Line 2,CONV_002,46.5,47.6,77.7,8.95,0,1.95
2025-07-01 03:16:37,Line 2,ROBOT_002,56.7,57.1,70.2,9.66,0,2.73
2025-07-01 03:31:37,Line 1,MOTOR_001,67.3,72.8,63.7,11.66,0,3.41
2025-07-01 03:31:37,Line 1,MOTOR_002,77.6,57.7,60.1,10.42,0,4.71
2025-07-01 03:31:37,Line 1,PUMP_001,59.4,57.2,59.7,10.96,1.6,3.99
2025-07-01 03:31:37,Line 1,CONV_001,75.4,52.5,63.9,9.8,0,3.26
2025-07-01 03:31:37,Line 1,ROBOT_001,58.7,75.7,62.4,12.74,0,4.29
2025-07-01 03:31:37,Line 2,PUMP_002,47.8,46.8,82.0,8.87,0,1.08
2025-07-01 03:31:37,Line 2,CONV_002,62.1,47.4,73.7,10.21,0,2.7
2025-07-01 03:31:37,Line 2,ROBOT_002,54.3,39.6,73.9,8.78,0,3.53
2025-07-01 03:46:37,Line 1,MOTOR_001,64.6,49.5,63.8,10.07,0,3.8
2025-07-01 03:46:37,Line 1,MOTOR_002,53.3,71.5,67.9,11.31,0,3.69
2025-07-01 03:46:37,Line 1,PUMP_001,60.1,69.3,74.9,11.74,0.3,2.47
2025-07-01 03:46:37,Line 1,CONV_001,75.1,72.1,74.3,12.14,0,2.49
2025-07-01 03:46:37,Line 1,ROBOT_001,52.3,63.2,70.0,11.27,0.6,2.11
2025-07-01 03:46:37,Line 2,PUMP_002,55.3,61.8,66.5,10.96,0,3.39
2025-07-01 03:46:37,Line 2,CONV_002,78.6,61.7,69.3,10.29,0,3.95
2025-07-01 03:46:37,Line 2,ROBOT_002,79.8,75.1,66.4,10.81,0,2.7
2025-07-01 04:01:37,Line 1,MOTOR_001,50.7,52.9,73.4,10.88,0,1.74
2025-07-01 04:01:37,Line 1,MOTOR_002,64.2,36.6,76.4,9.5,0,3.32
2025-07-01 04:01:37,Line 1,PUMP_001,49.9,42.2,68.9,9.83,0,2.8
2025-07-01 04:01:37,Line 1,CONV_001,68.1,43.9,70.9,10.34,0,2.79
2025-07-01 04:01:37,Line 1,ROBOT_001,70.6,42.5,71.1,11.09,0,3.43
2025-07-01 04:01:37,Line 2,PUMP_002,78.2,59.5,57.4,11.17,0,3.81
2025-07-01 04:01:37,Line 2,CONV_002,61.8,52.0,64.4,9.45,0,3.85
2025-07-01 04:01:37,Line 2,ROBOT_002,85.4,52.7,58.2,10.65,0,4.1
2025-07-01 04:16:37,Line 1,MOTOR_001,53.3,39.9,79.5,10.47,0,1.47
2025-07-01 04:16:37,Line 1,MOTOR_002,47.9,34.1,72.7,10.38,0,2.48
2025-07-01 04:16:37,Line 1,PUMP_001,70.4,46.4,74.9,10.62,0,2.13
2025-07-01 04:16:37,Line 1,CONV_001,56.4,45.2,70.8,11.14,0.5,2.89
2025-07-01 04:16:37,Line 1,ROBOT_001,56.9,34.1,82.8,8.78,0,1.74
2025-07-01 04:16:37,Line 2,PUMP_002,72.4,56.2,64.0,11.28,0,2.64
2025-07-01 04:16:37,Line 2,CONV_002,59.3,56.3,67.9,10.52,0,3.59
2025-07-01 04:16:37,Line 2,ROBOT_002,81.7,46.3,68.8,9.99,0.7,3.89
2025-07-01 04:31:37,Line 1,MOTOR_001,65.2,74.2,74.0,10.74,0,1.84
2025-07-01 04:31:37,Line 1,MOTOR_002,66.7,67.7,79.6,11.32,0,1.36
2025-07-01 04:31:37,Line 1,PUMP_001,49.0,54.4,86.2,11.19,0,2.05
2025-07-01 04:31:37,Line 1,CONV_001,69.7,70.0,86.0,11.03,0,1.18
2025-07-01 04:31:37,Line 1,ROBOT_001,61.1,73.0,72.9,11.74,0,3.65
2025-07-01 04:31:37,Line 2,PUMP_002,62.4,65.7,73.5,10.43,0.2,2.95
2025-07-01 04:31:37,Line 2,CONV_002,57.0,54.4,78.0,10.64,0,1.33
2025-07-01 04:31:37,Line 2,ROBOT_002,46.5,61.7,78.2,11.18,0,2.37
2025-07-01 04:46:37,Line 1,MOTOR_001,67.4,66.4,70.2,10.69,0,2.17
2025-07-01 04:46:37,Line 1,MOTOR_002,77.4,76.7,77.0,10.9,0,1.8
2025-07-01 04:46:37,Line 1,PUMP_001,76.5,72.1,67.6,11.62,0.4,2.79
2025-07-01 04:46:37,Line 1,CONV_001,73.2,63.3,77.4,10.29,0,2.47
2025-07-01 04:46:37,Line 1,ROBOT_001,51.5,69.8,67.6,12.25,0.9,2.55
2025-07-01 04:46:37,Line 2,PUMP_002,67.8,73.5,80.7,10.54,0,2.87
2025-07-01 04:46:37,Line 2,CONV_002,45.8,64.8,72.0,9.92,0,3.66
2025-07-01 04:46:37,Line 2,ROBOT_002,46.8,55.4,81.5,10.19,0,1.58
2025-07-01 05:01:37,Line 1,MOTOR_001,65.9,55.5,72.8,11.17,0,3.62
2025-07-01 05:01:37,Line 1,MOTOR_002,52.1,46.5,74.8,10.61,0,2.37
2025-07-01 05:01:37,Line 1,PUMP_001,53.0,53.3,76.5,11.33,0,2.47
2025-07-01 05:01:37,Line 1,CONV_001,57.6,58.4,75.8,11.28,0,1.42
2025-07-01 05:01:37,Line 1,ROBOT_001,51.9,56.4,79.8,10.48,0,1.16
2025-07-01 05:01:37,Line 2,PUMP_002,56.7,57.1,70.7,10.26,0,2.33
2025-07-01 05:01:37,Line 2,CONV_002,75.4,63.7,75.9,11.26,0,2.38
2025-07-01 05:01:37,Line 2,ROBOT_002,55.2,55.4,72.3,9.36,0,2.16
2025-07-01 05:16:37,Line 1,MOTOR_001,76.7,42.8,67.9,9.2,0,3.33
2025-07-01 05:16:37,Line 1,MOTOR_002,80.4,50.9,57.9,10.67,0,3.8
2025-07-01 05:16:37,Line 1,PUMP_001,78.0,39.5,57.6,10.93,0,5.08
2025-07-01 05:16:37,Line 1,CONV_001,80.4,49.5,63.7,9.9,0,2.98
2025-07-01 05:16:37,Line 1,ROBOT_001,60.9,47.7,68.8,10.06,0,2.74
2025-07-01 05:16:37,Line 2,PUMP_002,57.8,51.6,73.4,10.11,0,1.96
2025-07-01 05:16:37,Line 2,CONV_002,59.0,44.9,68.7,9.05,0,3.31
2025-07-01 05:16:37,Line 2,ROBOT_002,62.3,45.0,69.9,10.56,0,2.8
2025-07-01 05:31:37,Line 1,MOTOR_001,60.2,51.2,76.1,10.08,0,2.0
2025-07-01 05:31:37,Line 1,MOTOR_002,69.5,47.4,74.7,9.45,0,2.55
2025-07-01 05:31:37,Line 1,PUMP_001,70.8,51.5,78.9,10.31,0,2.21
2025-07-01 05:31:37,Line 1,CONV_001,65.3,39.9,75.5,10.6,0,3.37
2025-07-01 05:31:37,Line 1,ROBOT_001,48.9,47.5,77.9,9.51,0,2.75
2025-07-01 05:31:37,Line 2,PUMP_002,86.0,58.4,67.5,9.88,0,3.76
2025-07-01 05:31:37,Line 2,CONV_002,68.2,61.2,58.6,11.56,0,4.6
2025-07-01 05:31:37,Line 2,ROBOT_002,87.4,56.5,68.1,9.55,0.3,3.28
2025-07-01 05:46:37,Line 1,MOTOR_001,63.2,73.6,86.3,11.13,0,1.55
2025-07-01 05:46:37,Line 1,MOTOR_002,60.3,62.2,85.3,10.2,0,0.87
2025-07-01 05:46:37,Line 1,PUMP_001,56.4,68.3,72.7,11.04,0,2.26
2025-07-01 05:46:37,Line 1,CONV_001,61.2,58.4,73.4,11.9,0,2.45
2025-07-01 05:46:37,Line 1,ROBOT_001,63.6,67.4,72.7,12.02,0,2.98
2025-07-01 05:46:37,Line 2,PUMP_002,69.4,63.9,70.6,10.17,0,3.92
2025-07-01 05:46:37,Line 2,CONV_002,52.1,64.1,68.9,10.62,0,2.57
2025-07-01 05:46:37,Line 2,ROBOT_002,64.3,67.7,68.0,10.1,0,2.24
2025-07-01 06:01:37,Line 1,MOTOR_001,47.6,86.0,83.1,11.69,0,1.49
2025-07-01 06:01:37,Line 1,MOTOR_002,59.4,73.7,83.6,12.12,0,0.7
2025-07-01 06:01:37,Line 1,PUMP_001,59.3,80.2,80.0,11.49,0,2.05
2025-07-01 06:01:37,Line 1,CONV_001,51.7,86.8,90.6,12.35,0,0
2025-07-01 06:01:37,Line 1,ROBOT_001,65.2,78.0,87.6,12.63,0,1.42
2025-07-01 06:01:37,Line 2,PUMP_002,55.1,90.2,83.3,11.65,0,2.4
2025-07-01 06:01:37,Line 2,CONV_002,64.3,70.6,86.2,11.69,0,0.67
2025-07-01 06:01:37,Line 2,ROBOT_002,58.4,65.4,85.0,10.46,0,1.31
2025-07-01 06:16:37,Line 1,MOTOR_001,52.2,71.8,85.3,11.69,0,1.82
2025-07-01 06:16:37,Line 1,MOTOR_002,52.8,93.3,81.8,13.1,0,1.75
2025-07-01 06:16:37,Line 1,PUMP_001,62.3,73.5,81.4,10.93,0,1.86
2025-07-01 06:16:37,Line 1,CONV_001,63.4,70.3,93.2,12.49,0,0.26
2025-07-01 06:16:37,Line 1,ROBOT_001,60.5,66.8,93.6,11.36,0,0.96
2025-07-01 06:16:37,Line 2,PUMP_002,45.0,92.8,94.2,11.56,0,0
2025-07-01 06:16:37,Line 2,CONV_002,42.9,97.1,88.9,11.38,0,0.61
2025-07-01 06:16:37,Line 2,ROBOT_002,41.9,110.4,94.7,12.77,0,1.52
2025-07-01 06:31:37,Line 1,MOTOR_001,57.1,130.0,88.4,13.78,0,0.73
2025-07-01 06:31:37,Line 1,MOTOR_002,44.6,117.4,100,13.99,0,0.27
2025-07-01 06:31:37,Line 1,PUMP_001,56.2,114.4,100,13.46,0,0
2025-07-01 06:31:37,Line 1,CONV_001,48.0,131.9,100,15.58,0,0
2025-07-01 06:31:37,Line 1,ROBOT_001,45.6,130.3,85.7,14.56,0,1.98
2025-07-01 06:31:37,Line 2,PUMP_002,40.1,87.9,85.5,12.24,0,1.47
2025-07-01 06:31:37,Line 2,CONV_002,37.4,77.0,98.5,10.69,0,0.35
2025-07-01 06:31:37,Line 2,ROBOT_002,45.8,76.7,85.5,11.02,0,1.47
2025-07-01 06:46:37,Line 1,MOTOR_001,53.2,112.3,96.2,13.06,0,0.49
2025-07-01 06:46:37,Line 1,MOTOR_002,57.1,109.8,79.3,13.36,0,1.09
2025-07-01 06:46:37,Line 1,PUMP_001,41.1,77.9,82.3,11.71,0,1.5
2025-07-01 06:46:37,Line 1,CONV_001,55.5,80.4,89.6,11.12,0,0.5
2025-07-01 06:46:37,Line 1,ROBOT_001,57.3,93.4,91.4,13.53,0,1.49
2025-07-01 06:46:37,Line 2,PUMP_002,56.7,116.2,90.6,13.21,0,1.27
2025-07-01 06:46:37,Line 2,CONV_002,43.1,107.6,90.6,12.04,0,1.72
2025-07-01 06:46:37,Line 2,ROBOT_002,60.9,110.4,92.6,13.01,0,0
2025-07-01 07:01:37,Line 1,MOTOR_001,64.8,95.2,88.9,13.02,0,1.11
2025-07-01 07:01:37,Line 1,MOTOR_002,51.6,99.6,75.7,13.57,0,2.27
2025-07-01 07:01:37,Line 1,PUMP_001,65.0,82.8,81.5,11.72,0,2.15
2025-07-01 07:01:37,Line 1,CONV_001,64.5,117.4,73.5,13.31,0,2.13
2025-07-01 07:01:37,Line 1,ROBOT_001,51.0,89.1,83.9,12.11,0,2.24
2025-07-01 07:01:37,Line 2,PUMP_002,42.1,69.3,82.2,10.24,0,1.95
2025-07-01 07:01:37,Line 2,CONV_002,61.8,68.2,84.1,11.49,0,2.5
2025-07-01 07:01:37,Line 2,ROBOT_002,40.6,84.1,94.7,12.25,0,0.52
2025-07-01 07:16:37,Line 1,MOTOR_001,44.4,98.9,97.0,12.03,0,0
2025-07-01 07:16:37,Line 1,MOTOR_002,58.6,94.9,87.2,12.63,0,1.64
2025-07-01 07:16:37,Line 1,PUMP_001,59.4,133.2,93.8,14.06,0,1.5
2025-07-01 07:16:37,Line 1,CONV_001,44.4,97.7,88.7,12.54,0,2.01
2025-07-01 07:16:37,Line 1,ROBOT_001,52.3,92.6,91.4,12.06,0,1.31
2025-07-01 07:16:37,Line 2,PUMP_002,52.1,104.5,97.3,11.74,0,0
2025-07-01 07:16:37,Line 2,CONV_002,51.7,127.4,85.5,14.33,0,1.65
2025-07-01 07:16:37,Line 2,ROBOT_002,52.5,134.0,90.6,14.75,0,1.21
2025-07-01 07:31:37,Line 1,MOTOR_001,50.2,123.1,78.4,14.28,0,2.98
2025-07-01 07:31:37,Line 1,MOTOR_002,43.4,116.0,80.5,13.63,0,2.31
2025-07-01 07:31:37,Line 1,PUMP_001,41.3,128.1,89.8,15.2,0,1.05
2025-07-01 07:31:37,Line 1,CONV_001,61.4,129.2,85.5,15.13,0,2.42
2025-07-01 07:31:37,Line 1,ROBOT_001,56.7,95.0,85.0,12.21,0,1.6
2025-07-01 07:31:37,Line 2,PUMP_002,51.5,82.7,84.0,12.14,0,2.26
2025-07-01 07:31:37,Line 2,CONV_002,60.1,76.9,78.1,11.41,0,2.97
2025-07-01 07:31:37,Line 2,ROBOT_002,62.6,81.4,73.9,10.95,0,1.97
2025-07-01 07:46:37,Line 1,MOTOR_001,50.8,108.9,79.2,13.16,0,2.63
2025-07-01 07:46:37,Line 1,MOTOR_002,63.0,120.2,77.3,13.27,0,2.33
2025-07-01 07:46:37,Line 1,PUMP_001,58.1,89.3,82.8,12.22,0,2.26
2025-07-01 07:46:37,Line 1,CONV_001,43.9,105.9,82.6,13.16,0,2.08
2025-07-01 07:46:37,Line 1,ROBOT_001,65.8,111.4,83.2,13.92,0,1.25
2025-07-01 07:46:37,Line 2,PUMP_002,46.4,98.0,87.7,11.63,0,0.27
2025-07-01 07:46:37,Line 2,CONV_002,46.7,76.9,78.9,11.32,0,1.93
2025-07-01 07:46:37,Line 2,ROBOT_002,51.8,77.5,78.9,10.43,0.7,1.89
2025-07-01 08:01:37,Line 1,MOTOR_001,62.2,110.8,90.1,13.23,0,0.44
2025-07-01 08:01:37,Line 1,MOTOR_002,62.0,105.0,80.6,12.41,0,2.2
2025-07-01 08:01:37,Line 1,PUMP_001,47.1,125.5,90.9,14.75,0.4,0.39
2025-07-01 08:01:37,Line 1,CONV_001,41.8,104.3,84.9,12.45,0,1.96
2025-07-01 08:01:37,Line 1,ROBOT_001,48.7,109.2,85.9,12.49,0,1.94
2025-07-01 08:01:37,Line 2,PUMP_002,60.2,128.8,86.0,13.01,0,0.79
2025-07-01 08:01:37,Line 2,CONV_002,51.8,106.5,90.9,12.96,0,0.71
2025-07-01 08:01:37,Line 2,ROBOT_002,43.1,102.2,79.4,11.82,0,2.93
2025-07-01 08:16:37,Line 1,MOTOR_001,56.1,107.2,92.5,12.63,0,1.7
2025-07-01 08:16:37,Line 1,MOTOR_002,57.5,115.4,86.0,14.12,0,1.77
2025-07-01 08:16:37,Line 1,PUMP_001,38.6,109.6,99.5,12.8,0,0.26
2025-07-01 08:16:37,Line 1,CONV_001,49.8,109.8,96.6,13.9,0,0.93
2025-07-01 08:16:37,Line 1,ROBOT_001,56.1,112.8,85.8,14.54,0,1.16
2025-07-01 08:16:37,Line 2,PUMP_002,47.2,77.5,78.0,12.1,0,2.03
2025-07-01 08:16:37,Line 2,CONV_002,50.1,74.5,89.4,11.88,0,1.81
2025-07-01 08:16:37,Line 2,ROBOT_002,49.0,77.7,91.3,12.3,0,0.08
2025-07-01 08:31:37,Line 1,MOTOR_001,49.5,73.1,100,12.09,0,0.99
2025-07-01 08:31:37,Line 1,MOTOR_002,40.7,100.7,100,13.53,0,0
2025-07-01 08:31:37,Line 1,PUMP_001,47.5,95.4,100,12.47,0,0.29
2025-07-01 08:31:37,Line 1,CONV_001,56.2,77.9,100,12.11,0,0.65
2025-07-01 08:31:37,Line 1,ROBOT_001,54.4,101.1,88.5,13.97,0,0.8
2025-07-01 08:31:37,Line 2,PUMP_002,58.6,92.6,94.2,12.94,0,1.13
2025-07-01 08:31:37,Line 2,CONV_002,50.1,120.8,90.7,13.58,0,0
2025-07-01 08:31:37,Line 2,ROBOT_002,56.3,82.4,86.3,11.11,0,1.65
2025-07-01 08:46:37,Line 1,MOTOR_001,43.3,61.7,83.8,10.62,0,1.35
2025-07-01 08:46:37,Line 1,MOTOR_002,48.1,85.2,96.4,11.4,0,0.04
2025-07-01 08:46:37,Line 1,PUMP_001,47.8,87.5,100,12.44,0,0.2
2025-07-01 08:46:37,Line 1,CONV_001,54.0,64.6,98.4,10.25,0,0
2025-07-01 08:46:37,Line 1,ROBOT_001,54.2,88.5,87.4,13.18,0,1.83
2025-07-01 08:46:37,Line 2,PUMP_002,49.6,106.5,81.8,12.44,0,2.75
2025-07-01 08:46:37,Line 2,CONV_002,51.1,94.4,91.1,11.68,0,0.24
2025-07-01 08:46:37,Line 2,ROBOT_002,51.8,78.6,82.2,12.12,0,1.13
2025-07-01 09:01:37,Line 1,MOTOR_001,63.9,95.0,79.4,11.93,0,3.04
2025-07-01 09:01:37,Line 1,MOTOR_002,46.1,86.0,76.9,12.79,0,1.6
2025-07-01 09:01:37,Line 1,PUMP_001,60.2,76.5,89.0,11.29,0,1.78
2025-07-01 09:01:37,Line 1,CONV_001,58.5,96.7,93.3,13.78,0,0.98
2025-07-01 09:01:37,Line 1,ROBOT_001,42.0,106.8,94.0,12.74,0,0.64
2025-07-01 09:01:37,Line 2,PUMP_002,42.6,93.8,92.7,13.15,0,0.21
2025-07-01 09:01:37,Line 2,CONV_002,42.0,88.3,87.2,11.47,0,0.76
2025-07-01 09:01:37,Line 2,ROBOT_002,41.1,101.1,94.5,12.17,0,0
2025-07-01 09:16:37,Line 1,MOTOR_001,52.4,81.5,86.6,12.32,0.1,0.41
2025-07-01 09:16:37,Line 1,MOTOR_002,54.2,99.4,87.8,13.63,0,1.73
2025-07-01 09:16:37,Line 1,PUMP_001,38.9,69.5,85.0,11.28,0,1.51
2025-07-01 09:16:37,Line 1,CONV_001,53.5,99.7,85.2,12.58,0,2.19
2025-07-01 09:16:37,Line 1,ROBOT_001,39.6,91.3,90.1,11.92,0,1.17
2025-07-01 09:16:37,Line 2,PUMP_002,47.6,77.8,97.6,11.15,0,1.18
2025-07-01 09:16:37,Line 2,CONV_002,46.3,79.6,97.1,10.81,0,0.64
2025-07-01 09:16:37,Line 2,ROBOT_002,58.3,81.9,89.4,11.8,0,1.08
2025-07-01 09:31:37,Line 1,MOTOR_001,45.4,115.9,94.0,13.08,0,0
2025-07-01 09:31:37,Line 1,MOTOR_002,48.5,126.6,92.4,13.61,0,1.38
2025-07-01 09:31:37,Line 1,PUMP_001,54.7,139.4,87.2,14.8,0,1.91
2025-07-01 09:31:37,Line 1,CONV_001,39.3,137.7,85.7,15.75,0,0.9
2025-07-01 09:31:37,Line 1,ROBOT_001,58.5,131.3,88.8,15.27,0,1.42
2025-07-01 09:31:37,Line 2,PUMP_002,39.4,96.7,81.8,12.53,0,1.92
2025-07-01 09:31:37,Line 2,CONV_002,50.0,98.3,93.6,12.95,0,0.85
2025-07-01 09:31:37,Line 2,ROBOT_002,54.1,92.3,97.0,12.79,0,0
2025-07-01 09:46:37,Line 1,MOTOR_001,41.0,77.9,100,11.92,0,0.18
2025-07-01 09:46:37,Line 1,MOTOR_002,50.0,77.1,97.8,12.5,0,1.16
2025-07-01 09:46:37,Line 1,PUMP_001,51.3,98.9,85.9,13.85,0,2.07
2025-07-01 09:46:37,Line 1,CONV_001,45.2,90.4,99.2,11.53,0,0
2025-07-01 09:46:37,Line 1,ROBOT_001,37.2,77.1,100,12.64,0,0.26
2025-07-01 09:46:37,Line 2,PUMP_002,51.0,107.4,95.9,12.23,0,0.23
2025-07-01 09:46:37,Line 2,CONV_002,42.3,96.2,91.4,12.44,0,1.75
2025-07-01 09:46:37,Line 2,ROBOT_002,50.6,122.4,96.5,14.2,0,0.92
2025-07-01 10:01:37,Line 1,MOTOR_001,48.2,87.6,89.9,12.18,0,1.06
2025-07-01 10:01:37,Line 1,MOTOR_002,42.9,69.5,88.4,11.93,0,0.47
2025-07-01 10:01:37,Line 1,PUMP_001,59.4,80.4,81.2,13.02,0,2.33
2025-07-01 10:01:37,Line 1,CONV_001,45.9,83.4,83.7,12.0,0,2.26
2025-07-01 10:01:37,Line 1,ROBOT_001,53.3,86.8,91.9,11.48,0,1.27
2025-07-01 10:01:37,Line 2,PUMP_002,44.1,93.4,77.0,12.53,0,2.43
2025-07-01 10:01:37,Line 2,CONV_002,54.1,72.4,89.8,10.4,0,0.42
2025-07-01 10:01:37,Line 2,ROBOT_002,65.4,76.2,85.2,11.52,0,0.96
2025-07-01 10:16:37,Line 1,MOTOR_001,44.4,67.5,82.8,12.08,0,1.01
2025-07-01 10:16:37,Line 1,MOTOR_002,52.6,61.5,90.6,10.77,0,1.93
2025-07-01 10:16:37,Line 1,PUMP_001,51.0,70.7,96.0,11.01,0,1.3
2025-07-01 10:16:37,Line 1,CONV_001,42.5,64.7,86.2,11.61,0,1.39
2025-07-01 10:16:37,Line 1,ROBOT_001,53.1,60.6,86.3,11.85,0,0.55
2025-07-01 10:16:37,Line 2,PUMP_002,46.6,113.0,93.2,13.95,0,0.99
2025-07-01 10:16:37,Line 2,CONV_002,49.4,119.2,80.6,13.39,0,2.83
2025-07-01 10:16:37,Line 2,ROBOT_002,61.8,135.1,82.0,14.34,0,1.57
2025-07-01 10:31:37,Line 1,MOTOR_001,46.8,97.8,76.3,13.65,0,2.52
2025-07-01 10:31:37,Line 1,MOTOR_002,59.6,76.8,92.8,11.15,0,0.0
